"Report Date/Time: 03/28/2016 08:52 AM","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 1"
"","Yavapai","45","OCT 2015","4","","3,254","60","217","5,318","8,397","17,250"
"","","44","JAN 2016","*","","3,361","62","209","5,531","8,721","17,884"
"","","44","MAR 2016","*","","3,392","62","197","5,698","8,604","17,953"
"","Yuma","44","OCT 2015","1","","6,016","19","199","5,793","10,277","22,305"
"","","42","JAN 2016","*","","6,369","20","203","6,123","11,082","23,797"
"","","42","MAR 2016","*","","6,245","17","198","6,032","10,897","23,389"
"","TOTALS:","1,517","OCT 2015","61","","126,204","1,381","4,927","116,082","199,760","448,415"
"","","1,466","JAN 2016","*","","150,172","1,486","6,059","138,762","239,979","536,458"
"","","1,466","MAR 2016","*","","145,775","1,433","5,786","135,224","236,161","524,379"
"","PERCENTAGES:","","OCT 2015","0.01","","28.14","0.31","1.10","25.89","44.55",""
"","","","JAN 2016","*","","27.99","0.28","1.13","25.87","44.73",""
"","","","MAR 2016","*","","27.80","0.27","1.10","25.79","45.04",""
"","* - Party was not a recognized party during this cycle","","","","","","","","","",""
"Report Date/Time: 03/28/2016 08:52 AM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","Page Number 7"
"","","","","","","2016 March Voter Registration - March 1, 2016","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","",""
"","","","","","","INACTIVE","","","","",""
"","Congressional","","","Precincts","Democratic","","Green","Libertarian","Republican","Other","TOTAL"
"","","Congressional District 1","","","","","","","","",""
"","","","Apache","45","1,504","","8","15","576","938","3,041"
"","","","Coconino","71","4,147","","76","230","2,927","7,898","15,278"
"","","","Gila","22","875","","2","15","465","872","2,229"
"","","","Graham","22","623","","3","16","980","774","2,396"
"","","","Greenlee","8","149","","0","2","122","189","462"
"","","","Maricopa","3","68","","0","0","9","56","133"
"","","","Mohave","2","20","","0","0","9","22","51"
"","","","Navajo","14","2,271","","11","54","1,916","2,236","6,488"
"","","","Pima","26","2,029","","18","88","3,010","3,337","8,482"
"","","","Pinal","59","6,967","","31","142","4,516","9,346","21,002"
"","","","Yavapai","7","583","","15","31","590","1,291","2,510"
"","","","TOTALS","279","19,236","","164","593","15,120","26,959","62,072"
"","","Congressional District 2","","","","","","","","",""
"","","","Cochise","49","2,000","","25","72","2,516","3,796","8,409"
"","","","Pima","145","16,393","","260","610","14,005","22,736","54,004"
"","","","TOTALS","194","18,393","","285","682","16,521","26,532","62,413"
"","","Congressional District 3","","","","","","","","",""
"","","","Maricopa","46","4,635","","22","147","2,985","7,168","14,957"
"","","","Pima","77","8,380","","117","201","3,639","9,021","21,358"
"","","","Pinal","1","28","","0","0","2","17","47"
"","","","Santa Cruz","24","1,279","","4","17","449","1,244","2,993"
"","","","Yuma","27","4,168","","11","123","2,781","6,529","13,612"
"","","","TOTALS","175","18,490","","154","488","9,856","23,979","52,967"
"","","Congressional District 4","","","","","","","","",""
"","","","Gila","17","652","","5","28","1,310","1,311","3,306"
"","","","La Paz","11","518","","8","12","531","812","1,881"
"","","","Maricopa","18","482","","8","15","995","1,121","2,621"
"","","","Mohave","22","4,919","","28","132","6,700","10,751","22,530"
"","","","Pinal","41","4,862","","34","170","5,789","10,146","21,001"
"","","","Yavapai","37","2,809","","47","166","5,108","7,313","15,443"
"","","","Yuma","15","2,077","","6","75","3,251","4,368","9,777"
"","","","TOTALS","161","16,319","","136","598","23,684","35,822","76,559"
"","","Congressional District 5","","","","","","","","",""
"","","","Maricopa","113","12,418","","120","583","19,536","26,120","58,777"
"","","","TOTALS","113","12,418","","120","583","19,536","26,120","58,777"
"","","Congressional District 6","","","","","","","","",""
"","","","Maricopa","156","10,895","","130","597","14,347","20,721","46,690"
"","","","TOTALS","156","10,895","","130","597","14,347","20,721","46,690"
"","","Congressional District 7","","","","","","","","",""
"","","","Maricopa","105","17,419","","91","593","5,644","20,359","44,106"
"","","","TOTALS","105","17,419","","91","593","5,644","20,359","44,106"
"","","Congressional District 8","","","","","","","","",""
"","","","Maricopa","142","11,785","","88","487","14,630","20,336","47,326"
"","","","TOTALS","142","11,785","","88","487","14,630","20,336","47,326"
"","","Congressional District 9","","","","","","","","",""
"","","","Maricopa","141","20,820","","265","1,165","15,886","35,333","73,469"
"","","","TOTALS","141","20,820","","265","1,165","15,886","35,333","73,469"
"","","","STATE TOTALS","1,466","145,775","","1,433","5,786","135,224","236,161","524,379"
"Report Date/Time: 03/28/2016 08:52 AM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","Page Number 8"
"","","","","","","2016 March Voter Registration - March 1, 2016","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","",""
"","","","","","","INACTIVE","","","","",""
"","Legislative","","","Precincts","Democratic","","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 1","","","","","","","","",""
"","","","Maricopa","14","824","","14","47","1,671","1,835","4,391"
"","","","Yavapai","34","2,194","","38","143","4,357","5,812","12,544"
"","","","TOTALS","48","3,018","","52","190","6,028","7,647","16,935"
"","","Legislative District 2","","","","","","","","",""
"","","","Pima","33","3,580","","25","93","2,563","4,617","10,878"
"","","","Santa Cruz","24","1,279","","4","17","449","1,244","2,993"
"","","","TOTALS","57","4,859","","29","110","3,012","5,861","13,871"
"","","Legislative District 3","","","","","","","","",""
"","","","Pima","41","6,124","","126","170","2,585","6,494","15,499"
"","","","TOTALS","41","6,124","","126","170","2,585","6,494","15,499"
"","","Legislative District 4","","","","","","","","",""
"","","","Maricopa","18","1,077","","5","40","1,129","2,193","4,444"
"","","","Pima","17","853","","5","11","353","910","2,132"
"","","","Pinal","1","28","","0","0","2","17","47"
"","","","Yuma","21","3,618","","8","98","2,143","5,414","11,281"
"","","","TOTALS","57","5,576","","18","149","3,627","8,534","17,904"
"","","Legislative District 5","","","","","","","","",""
"","","","La Paz","11","518","","8","12","531","812","1,881"
"","","","Mohave","22","4,919","","28","132","6,700","10,751","22,530"
"","","","TOTALS","33","5,437","","36","144","7,231","11,563","24,411"
"","","Legislative District 6","","","","","","","","",""
"","","","Coconino","45","3,070","","72","198","2,472","6,825","12,637"
"","","","Gila","18","664","","5","29","1,322","1,325","3,345"
"","","","Navajo","5","303","","1","12","757","567","1,640"
"","","","Yavapai","10","1,198","","24","54","1,341","2,792","5,409"
"","","","TOTALS","78","5,235","","102","293","5,892","11,509","23,031"
"","","Legislative District 7","","","","","","","","",""
"","","","Apache","45","1,504","","8","15","576","938","3,041"
"","","","Coconino","26","1,077","","4","32","455","1,073","2,641"
"","","","Gila","3","244","","1","2","27","154","428"
"","","","Graham","2","142","","1","0","25","78","246"
"","","","Mohave","2","20","","0","0","9","22","51"
"","","","Navajo","9","1,968","","10","42","1,159","1,669","4,848"
"","","","Pinal","0","0","","0","0","0","0","0"
"","","","TOTALS","87","4,955","","24","91","2,251","3,934","11,255"
"","","Legislative District 8","","","","","","","","",""
"","","","Gila","18","619","","1","12","426","704","1,762"
"","","","Pinal","51","6,582","","29","142","4,959","10,184","21,896"
"","","","TOTALS","69","7,201","","30","154","5,385","10,888","23,658"
"","","Legislative District 9","","","","","","","","",""
"","","","Pima","57","6,790","","124","276","5,309","8,778","21,277"
"","","","TOTALS","57","6,790","","124","276","5,309","8,778","21,277"
"","","Legislative District 10","","","","","","","","",""
"","","","Pima","49","6,174","","87","197","4,940","8,633","20,031"
"","","","TOTALS","49","6,174","","87","197","4,940","8,633","20,031"
"","","Legislative District 11","","","","","","","","",""
"","","","Pima","34","2,453","","22","110","3,562","4,075","10,222"
"","","","Pinal","27","2,807","","19","84","2,466","4,538","9,914"
"","","","TOTALS","61","5,260","","41","194","6,028","8,613","20,136"
"","","Legislative District 12","","","","","","","","",""
"","","","Maricopa","34","4,213","","39","220","8,161","9,860","22,493"
"","","","Pinal","1","53","","0","5","102","112","272"
"","","","TOTALS","35","4,266","","39","225","8,263","9,972","22,765"
"Report Date/Time: 03/28/2016 08:52 AM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","Page Number 9"
"","","","","","","2016 March Voter Registration - March 1, 2016","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","",""
"","","","","","","INACTIVE","","","","",""
"","Legislative","","","Precincts","Democratic","","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 13","","","","","","","","",""
"","","","Maricopa","29","1,854","","14","79","2,628","3,925","8,500"
"","","","Yavapai","0","0","","0","0","0","0","0"
"","","","Yuma","21","2,627","","9","100","3,889","5,483","12,108"
"","","","TOTALS","50","4,481","","23","179","6,517","9,408","20,608"
"","","Legislative District 14","","","","","","","","",""
"","","","Cochise","49","2,000","","25","72","2,516","3,796","8,409"
